date,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2022-03-16,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,58571137.59525533,547072.1631250519
2022-03-17,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,59135068.93995388,563931.3446985491
2022-03-18,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,59752286.03601187,617217.0960579884
2022-03-19,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,60289419.975990735,537133.9399788704
2022-03-20,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,54316639.13267627,-5972780.843314466
2022-03-21,-0.8978045395707417,-0.44039415155763423,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,53062232.33141527,-1254406.8012610138
2022-03-22,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,53536342.84667316,474110.5152578959
2022-03-23,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,54055423.305269584,519080.4585964266
2022-03-24,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,54596568.06368864,541144.7584190586
2022-03-25,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,55277906.57334268,681338.5096540397
2022-03-26,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,53237937.52894266,-2039969.044400022
2022-03-27,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,53829072.254613526,591134.7256708666
2022-03-28,-0.5712682150947924,0.8207634412072763,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,54410692.79578108,581620.5411675464
2022-03-29,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,54960218.98931689,549526.1935358193
2022-03-30,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,55555494.23411144,595275.2447945452
2022-03-31,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,54618814.62218976,-936679.611921672
2022-04-01,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,55226477.3836571,607662.761467332
2022-04-02,0.39435585511331855,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,55762834.16602437,536356.7823672789
2022-04-03,0.5712682150947923,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,56282752.60857433,519918.4425499523
2022-04-04,0.72479278722912,0.6889669190756866,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,56777348.92917792,494596.3206035904
2022-04-05,0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,56790469.254818335,13120.325640417126
2022-04-06,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,57314761.19116598,524291.9363476513
2022-04-07,0.9884683243281114,0.1514277775045767,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,57873174.06677892,558412.8756129348
2022-04-08,0.9987165071710528,-0.05064916883871264,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,52564443.58032403,-5308730.486454892
2022-04-09,0.9680771188662043,-0.2506525322587204,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,53090491.71375211,526048.1334280809
2022-04-10,0.8978045395707416,-0.4403941515576344,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,52801840.23006853,-288651.48368358216
2022-04-11,0.7907757369376989,-0.6121059825476626,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,53310172.67630978,508332.4462412503
2022-04-12,0.6513724827222223,-0.758758122692791,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,53806591.9644025,496419.2880927219
2022-04-13,0.48530196253108104,-0.8743466161445821,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,54336326.64493731,529734.6805348073
2022-04-14,0.29936312297335804,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,54900738.5111645,564411.8662271907
2022-04-15,0.10116832198743272,-0.994869323391895,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,54158498.26039683,-742240.2507676651
2022-04-16,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,52155928.48410716,-2002569.7762896768
2022-04-17,-0.2993631229733582,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,52818323.54413968,662395.0600325197
2022-04-18,-0.4853019625310808,-0.8743466161445822,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,1,53218608.48633702,400284.94219734817
2022-04-19,-0.651372482722222,-0.7587581226927911,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,53708737.06216572,490128.5758286991
2022-04-20,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,54129561.17856305,420824.116397324
2022-04-21,-0.8978045395707417,-0.44039415155763423,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,54679142.24632,549581.0677569484
2022-04-22,-0.9680771188662041,-0.2506525322587213,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,55285547.61308814,606405.3667681399
2022-04-23,-0.9987165071710528,-0.05064916883871355,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,55808758.86539731,523211.2523091756
2022-04-24,-0.9884683243281114,0.15142777750457667,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,56491965.76381792,683206.8984205966
2022-04-25,-0.9377521321470804,0.3473052528448203,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,1,56947272.90298448,455307.1391665642
2022-04-26,-0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,57506010.94148215,558738.038497671
2022-04-27,-0.72479278722912,0.6889669190756865,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,58108551.09897141,602540.1574892608
2022-04-28,-0.5712682150947924,0.8207634412072763,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,58755896.39477537,647345.295803963
2022-04-29,-0.3943558551133187,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,59453391.03807071,697494.643295337
2022-04-30,-0.20129852008866114,0.9795299412524943,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,58662531.22760425,-790859.8104664613
2022-05-01,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,1,59166744.31248443,504213.0848801816
2022-05-02,0.39435585511331855,0.9189578116202306,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,59668406.94078366,501662.6282992295
2022-05-03,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,60152644.80161433,484237.8608306743
2022-05-04,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,60694519.40597987,541874.6043655436
2022-05-05,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,54388457.99572598,-6306061.410253894
2022-05-06,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,54996732.268452525,608274.2727265422
2022-05-07,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,55530048.90714847,533316.6386959474
2022-05-08,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,56039369.72909848,509320.8219500109
2022-05-09,0.9680771188662043,-0.2506525322587204,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,56538131.38021545,498761.6511169703
2022-05-10,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,54985457.32402223,-1552674.056193211
2022-05-11,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,55127893.93033502,142436.60631278803
2022-05-12,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,55680736.63286082,552842.702525803
2022-05-13,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,55105617.06310876,-575119.5697520686
2022-05-14,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,55651378.1931999,545761.1300911468
2022-05-15,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,54770879.21909318,-880498.974106727
2022-05-16,-0.10116832198743204,-0.9948693233918952,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,55253664.88191406,482785.66282087774
2022-05-17,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,55736661.088454254,482996.2065402014
2022-05-18,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,56281290.83339698,544629.7449427256
2022-05-19,-0.651372482722222,-0.7587581226927911,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,56823935.921852894,542645.0884559107
2022-05-20,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,57442356.1327544,618420.2109015059
2022-05-21,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,57982262.750174224,539906.61741982
2022-05-22,-0.9680771188662041,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,58482678.61676128,500415.8665870639
2022-05-23,-0.9987165071710528,-0.05064916883871355,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,58979737.40964664,497058.79288535
2022-05-24,-0.9884683243281114,0.15142777750457667,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,59473197.3464003,493459.9367536621
2022-05-25,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,60067241.941265486,594044.594865189
2022-05-26,-0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,60690711.9003284,623469.9590629183
2022-05-27,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,61370269.26995292,679557.3696245175
2022-05-28,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,61959330.22522345,589060.9552705274
2022-05-29,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,62526873.25979533,567543.0345718801
2022-05-30,-0.20129852008866114,0.9795299412524943,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,63077132.65855648,550259.398761151
2022-05-31,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,62002177.33439502,-1074955.324161458
2022-06-01,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,54568929.78542287,-7433247.548972152
2022-06-02,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,1,1,55004641.70045971,435711.915036847
2022-06-03,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,55585510.08655417,580868.3860944541
2022-06-04,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,56106927.94599343,521417.8594392597
2022-06-05,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,56131164.42895353,24236.48296009641
2022-06-06,0.9377521321470804,0.3473052528448203,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,56602808.63015668,471644.2012031544
2022-06-07,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,57079846.87212656,477038.241969876
2022-06-08,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,57598648.37908821,518801.5069616583
2022-06-09,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,54907762.76127562,-2690885.6178125925
2022-06-10,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,55513460.49489689,605697.7336212692
2022-06-11,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,56032161.944514215,518701.4496173285
2022-06-12,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,56520723.093302935,488561.1487887225
2022-06-13,0.48530196253108104,-0.8743466161445821,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,57002968.531112425,482245.4378094864
2022-06-14,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,57479495.98394279,476527.4528303684
2022-06-15,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,56597940.42237894,-881555.561563843
2022-06-16,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,57140036.54492122,542096.1225422747
2022-06-17,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,54143896.06642752,-2996140.4784937045
2022-06-18,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,54666592.82048056,522696.7540530464
2022-06-19,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,55155446.41309842,488853.5926178526
2022-06-20,-0.7907757369376986,-0.6121059825476627,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,55643019.50903322,487573.0959348048
2022-06-21,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,56112740.58620286,469721.0771696376
2022-06-22,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,56623276.63169839,510536.0454955304
2022-06-23,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,57178013.02231679,554736.3906184025
2022-06-24,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,54921378.578574106,-2256634.443742689
2022-06-25,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,55524708.86310627,603330.2845321692
2022-06-26,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,56088047.32292722,563338.4598209469
2022-06-27,-0.72479278722912,0.6889669190756865,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,56643684.20105807,555636.8781308497
2022-06-28,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,57196706.21896337,553022.0179053008
2022-06-29,-0.3943558551133187,0.9189578116202306,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,57785676.24023252,588970.0212691511
2022-06-30,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,56798811.30134449,-986864.9388880292
2022-07-01,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,57397976.94454686,599165.64320237
2022-07-02,0.39435585511331855,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,1,0,57919247.412319005,521270.4677721427
2022-07-03,0.5712682150947923,0.8207634412072763,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,1,0,58414988.686525695,495741.2742066911
2022-07-04,0.72479278722912,0.6889669190756866,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,58903123.947680935,488135.26115524274
